hamlet,id,ranking_meeting,nhhrank,quota_final,maintreatment,elite_meeting
311,495,29,53,10,Hybrid,1.0
311,515,15,53,10,Hybrid,1.0
311,520,42,53,10,Hybrid,1.0
311,526,16,53,10,Hybrid,1.0
311,543,10,53,10,Hybrid,1.0
311,550,20,53,10,Hybrid,1.0
311,568,25,53,10,Hybrid,1.0
311,572,12,53,10,Hybrid,1.0
311,599,37,53,10,Hybrid,1.0
311,612,50,53,10,Hybrid,1.0
311,660,46,53,10,Hybrid,1.0
311,662,47,53,10,Hybrid,1.0
311,667,53,53,10,Hybrid,1.0
311,695,26,53,10,Hybrid,1.0
311,717,11,53,10,Hybrid,1.0
311,738,6,53,10,Hybrid,1.0
311,770,44,53,10,Hybrid,1.0
311,775,8,53,10,Hybrid,1.0
311,778,32,53,10,Hybrid,1.0
311,781,40,53,10,Hybrid,1.0
311,799,43,53,10,Hybrid,1.0
311,808,28,53,10,Hybrid,1.0
311,867,14,53,10,Hybrid,1.0
311,875,49,53,10,Hybrid,1.0
311,884,41,53,10,Hybrid,1.0
311,909,17,53,10,Hybrid,1.0
311,940,4,53,10,Hybrid,1.0
311,970,34,53,10,Hybrid,1.0
311,981,35,53,10,Hybrid,1.0
311,994,31,53,10,Hybrid,1.0
313,14,4,91,44,Hybrid,1.0
313,18,77,91,44,Hybrid,1.0
313,20,84,91,44,Hybrid,1.0
313,59,3,91,44,Hybrid,1.0
313,111,56,91,44,Hybrid,1.0
313,121,85,91,44,Hybrid,1.0
313,126,23,91,44,Hybrid,1.0
313,144,21,91,44,Hybrid,1.0
313,151,1,91,44,Hybrid,1.0
313,170,73,91,44,Hybrid,1.0
313,189,45,91,44,Hybrid,1.0
313,204,17,91,44,Hybrid,1.0
313,214,72,91,44,Hybrid,1.0
313,215,53,91,44,Hybrid,1.0
313,220,87,91,44,Hybrid,1.0
313,231,39,91,44,Hybrid,1.0
313,244,54,91,44,Hybrid,1.0
313,248,65,91,44,Hybrid,1.0
313,259,19,91,44,Hybrid,1.0
313,265,16,91,44,Hybrid,1.0
313,268,38,91,44,Hybrid,1.0
313,269,50,91,44,Hybrid,1.0
313,276,91,91,44,Hybrid,1.0
313,285,33,91,44,Hybrid,1.0
313,288,34,91,44,Hybrid,1.0
313,296,70,91,44,Hybrid,1.0
313,331,68,91,44,Hybrid,1.0
313,341,31,91,44,Hybrid,1.0
313,343,11,91,44,Hybrid,1.0
313,349,22,91,44,Hybrid,1.0
313,350,32,91,44,Hybrid,1.0
313,358,81,91,44,Hybrid,1.0
313,386,88,91,44,Hybrid,1.0
313,392,80,91,44,Hybrid,1.0
313,399,28,91,44,Hybrid,1.0
313,408,75,91,44,Hybrid,1.0
313,409,46,91,44,Hybrid,1.0
313,432,48,91,44,Hybrid,1.0
313,436,12,91,44,Hybrid,1.0
313,440,78,91,44,Hybrid,1.0
313,441,37,91,44,Hybrid,1.0
313,486,52,91,44,Hybrid,1.0
313,488,43,91,44,Hybrid,1.0
313,499,59,91,44,Hybrid,1.0
313,503,6,91,44,Hybrid,1.0
313,507,58,91,44,Hybrid,1.0
313,531,71,91,44,Hybrid,1.0
313,537,24,91,44,Hybrid,1.0
313,542,26,91,44,Hybrid,1.0
313,549,29,91,44,Hybrid,1.0
313,557,76,91,44,Hybrid,1.0
313,567,64,91,44,Hybrid,1.0
313,591,74,91,44,Hybrid,1.0
313,609,35,91,44,Hybrid,1.0
313,620,5,91,44,Hybrid,1.0
313,623,69,91,44,Hybrid,1.0
313,632,86,91,44,Hybrid,1.0
313,633,8,91,44,Hybrid,1.0
313,646,79,91,44,Hybrid,1.0
313,651,30,91,44,Hybrid,1.0
313,652,10,91,44,Hybrid,1.0
313,655,15,91,44,Hybrid,1.0
313,673,27,91,44,Hybrid,1.0
313,674,67,91,44,Hybrid,1.0
313,676,51,91,44,Hybrid,1.0
313,677,66,91,44,Hybrid,1.0
313,683,18,91,44,Hybrid,1.0
313,689,63,91,44,Hybrid,1.0
313,716,61,91,44,Hybrid,1.0
313,720,82,91,44,Hybrid,1.0
313,735,83,91,44,Hybrid,1.0
313,736,2,91,44,Hybrid,1.0
313,759,57,91,44,Hybrid,1.0
313,763,44,91,44,Hybrid,1.0
313,776,47,91,44,Hybrid,1.0
313,795,49,91,44,Hybrid,1.0
313,799,60,91,44,Hybrid,1.0
313,808,42,91,44,Hybrid,1.0
313,824,41,91,44,Hybrid,1.0
313,848,7,91,44,Hybrid,1.0
313,852,62,91,44,Hybrid,1.0
313,853,20,91,44,Hybrid,1.0
313,856,13,91,44,Hybrid,1.0
313,864,40,91,44,Hybrid,1.0
313,865,89,91,44,Hybrid,1.0
313,877,90,91,44,Hybrid,1.0
313,912,25,91,44,Hybrid,1.0
313,919,36,91,44,Hybrid,1.0
313,961,9,91,44,Hybrid,1.0
313,990,14,91,44,Hybrid,1.0
313,992,55,91,44,Hybrid,1.0
314,28,22,22,5,Hybrid,0.0
314,189,17,22,5,Hybrid,0.0
314,233,14,22,5,Hybrid,0.0
314,238,10,22,5,Hybrid,0.0
314,270,3,22,5,Hybrid,0.0
314,282,11,22,5,Hybrid,0.0
314,287,6,22,5,Hybrid,0.0
314,296,12,22,5,Hybrid,0.0
314,393,4,22,5,Hybrid,0.0
314,437,18,22,5,Hybrid,0.0
314,456,2,22,5,Hybrid,0.0
314,538,5,22,5,Hybrid,0.0
314,556,20,22,5,Hybrid,0.0
314,615,1,22,5,Hybrid,0.0
314,627,9,22,5,Hybrid,0.0
314,644,19,22,5,Hybrid,0.0
314,706,15,22,5,Hybrid,0.0
314,760,8,22,5,Hybrid,0.0
314,913,7,22,5,Hybrid,0.0
314,932,13,22,5,Hybrid,0.0
314,946,21,22,5,Hybrid,0.0
314,999,16,22,5,Hybrid,0.0
317,9,31,50,22,Hybrid,0.0
317,18,16,50,22,Hybrid,0.0
317,36,4,50,22,Hybrid,0.0
317,66,13,50,22,Hybrid,0.0
317,72,39,50,22,Hybrid,0.0
317,74,23,50,22,Hybrid,0.0
317,76,37,50,22,Hybrid,0.0
317,82,9,50,22,Hybrid,0.0
317,104,5,50,22,Hybrid,0.0
317,130,12,50,22,Hybrid,0.0
317,137,7,50,22,Hybrid,0.0
317,148,22,50,22,Hybrid,0.0
317,186,1,50,22,Hybrid,0.0
317,188,48,50,22,Hybrid,0.0
317,196,40,50,22,Hybrid,0.0
317,208,32,50,22,Hybrid,0.0
317,232,33,50,22,Hybrid,0.0
317,274,3,50,22,Hybrid,0.0
317,278,6,50,22,Hybrid,0.0
317,341,34,50,22,Hybrid,0.0
317,347,21,50,22,Hybrid,0.0
317,352,46,50,22,Hybrid,0.0
317,373,50,50,22,Hybrid,0.0
317,393,36,50,22,Hybrid,0.0
317,421,43,50,22,Hybrid,0.0
317,446,29,50,22,Hybrid,0.0
317,452,8,50,22,Hybrid,0.0
317,458,14,50,22,Hybrid,0.0
317,499,24,50,22,Hybrid,0.0
317,549,30,50,22,Hybrid,0.0
317,563,49,50,22,Hybrid,0.0
317,564,10,50,22,Hybrid,0.0
317,570,25,50,22,Hybrid,0.0
317,582,26,50,22,Hybrid,0.0
317,603,35,50,22,Hybrid,0.0
317,613,15,50,22,Hybrid,0.0
317,654,44,50,22,Hybrid,0.0
317,673,17,50,22,Hybrid,0.0
317,693,45,50,22,Hybrid,0.0
317,710,27,50,22,Hybrid,0.0
317,716,11,50,22,Hybrid,0.0
317,788,18,50,22,Hybrid,0.0
317,805,47,50,22,Hybrid,0.0
317,808,38,50,22,Hybrid,0.0
317,818,2,50,22,Hybrid,0.0
317,835,41,50,22,Hybrid,0.0
317,848,20,50,22,Hybrid,0.0
317,892,42,50,22,Hybrid,0.0
317,919,28,50,22,Hybrid,0.0
317,975,19,50,22,Hybrid,0.0
321,15,16,43,21,Hybrid,0.0
321,46,15,43,21,Hybrid,0.0
321,88,29,43,21,Hybrid,0.0
321,107,12,43,21,Hybrid,0.0
321,108,24,43,21,Hybrid,0.0
321,160,25,43,21,Hybrid,0.0
321,163,19,43,21,Hybrid,0.0
321,167,27,43,21,Hybrid,0.0
321,175,13,43,21,Hybrid,0.0
321,196,2,43,21,Hybrid,0.0
321,199,38,43,21,Hybrid,0.0
321,215,40,43,21,Hybrid,0.0
321,228,34,43,21,Hybrid,0.0
321,248,23,43,21,Hybrid,0.0
321,288,18,43,21,Hybrid,0.0
321,295,37,43,21,Hybrid,0.0
321,310,10,43,21,Hybrid,0.0
321,317,31,43,21,Hybrid,0.0
321,338,8,43,21,Hybrid,0.0
321,342,9,43,21,Hybrid,0.0
321,476,30,43,21,Hybrid,0.0
321,485,35,43,21,Hybrid,0.0
321,509,5,43,21,Hybrid,0.0
321,551,6,43,21,Hybrid,0.0
321,554,4,43,21,Hybrid,0.0
321,567,42,43,21,Hybrid,0.0
321,595,39,43,21,Hybrid,0.0
321,607,20,43,21,Hybrid,0.0
321,610,32,43,21,Hybrid,0.0
321,620,21,43,21,Hybrid,0.0
321,686,43,43,21,Hybrid,0.0
321,707,26,43,21,Hybrid,0.0
321,737,17,43,21,Hybrid,0.0
321,739,3,43,21,Hybrid,0.0
321,744,33,43,21,Hybrid,0.0
321,750,7,43,21,Hybrid,0.0
321,754,41,43,21,Hybrid,0.0
321,777,36,43,21,Hybrid,0.0
321,799,28,43,21,Hybrid,0.0
321,881,11,43,21,Hybrid,0.0
321,911,14,43,21,Hybrid,0.0
321,926,22,43,21,Hybrid,0.0
321,974,1,43,21,Hybrid,0.0
325,24,5,51,28,Hybrid,1.0
325,48,15,51,28,Hybrid,1.0
325,55,4,51,28,Hybrid,1.0
325,57,41,51,28,Hybrid,1.0
325,102,48,51,28,Hybrid,1.0
325,103,45,51,28,Hybrid,1.0
325,109,36,51,28,Hybrid,1.0
325,166,3,51,28,Hybrid,1.0
325,173,40,51,28,Hybrid,1.0
325,176,47,51,28,Hybrid,1.0
325,185,37,51,28,Hybrid,1.0
325,206,30,51,28,Hybrid,1.0
325,217,46,51,28,Hybrid,1.0
325,229,27,51,28,Hybrid,1.0
325,262,31,51,28,Hybrid,1.0
325,272,8,51,28,Hybrid,1.0
325,303,13,51,28,Hybrid,1.0
325,320,23,51,28,Hybrid,1.0
325,322,11,51,28,Hybrid,1.0
325,326,1,51,28,Hybrid,1.0
325,356,29,51,28,Hybrid,1.0
325,362,19,51,28,Hybrid,1.0
325,383,32,51,28,Hybrid,1.0
325,399,33,51,28,Hybrid,1.0
325,401,24,51,28,Hybrid,1.0
325,410,25,51,28,Hybrid,1.0
325,429,39,51,28,Hybrid,1.0
325,440,2,51,28,Hybrid,1.0
325,441,38,51,28,Hybrid,1.0
325,459,14,51,28,Hybrid,1.0
325,579,16,51,28,Hybrid,1.0
325,648,34,51,28,Hybrid,1.0
325,652,17,51,28,Hybrid,1.0
325,664,35,51,28,Hybrid,1.0
325,671,10,51,28,Hybrid,1.0
325,679,18,51,28,Hybrid,1.0
325,711,51,51,28,Hybrid,1.0
325,740,28,51,28,Hybrid,1.0
325,756,43,51,28,Hybrid,1.0
325,794,50,51,28,Hybrid,1.0
325,822,44,51,28,Hybrid,1.0
325,824,26,51,28,Hybrid,1.0
325,830,12,51,28,Hybrid,1.0
325,840,49,51,28,Hybrid,1.0
325,869,22,51,28,Hybrid,1.0
325,885,42,51,28,Hybrid,1.0
325,892,21,51,28,Hybrid,1.0
325,908,9,51,28,Hybrid,1.0
325,938,6,51,28,Hybrid,1.0
325,954,20,51,28,Hybrid,1.0
325,970,7,51,28,Hybrid,1.0
328,1,11,52,22,Hybrid,1.0
328,6,41,52,22,Hybrid,1.0
328,21,36,52,22,Hybrid,1.0
328,88,13,52,22,Hybrid,1.0
328,132,9,52,22,Hybrid,1.0
328,136,14,52,22,Hybrid,1.0
328,162,30,52,22,Hybrid,1.0
328,163,25,52,22,Hybrid,1.0
328,186,15,52,22,Hybrid,1.0
328,212,26,52,22,Hybrid,1.0
328,219,23,52,22,Hybrid,1.0
328,244,34,52,22,Hybrid,1.0
328,274,29,52,22,Hybrid,1.0
328,278,19,52,22,Hybrid,1.0
328,292,4,52,22,Hybrid,1.0
328,332,40,52,22,Hybrid,1.0
328,353,5,52,22,Hybrid,1.0
328,358,33,52,22,Hybrid,1.0
328,364,31,52,22,Hybrid,1.0
328,374,46,52,22,Hybrid,1.0
328,393,52,52,22,Hybrid,1.0
328,408,45,52,22,Hybrid,1.0
328,438,47,52,22,Hybrid,1.0
328,451,3,52,22,Hybrid,1.0
328,469,42,52,22,Hybrid,1.0
328,470,43,52,22,Hybrid,1.0
328,477,35,52,22,Hybrid,1.0
328,488,37,52,22,Hybrid,1.0
328,493,6,52,22,Hybrid,1.0
328,502,38,52,22,Hybrid,1.0
328,543,16,52,22,Hybrid,1.0
328,548,20,52,22,Hybrid,1.0
328,577,50,52,22,Hybrid,1.0
328,579,48,52,22,Hybrid,1.0
328,618,21,52,22,Hybrid,1.0
328,651,44,52,22,Hybrid,1.0
328,653,22,52,22,Hybrid,1.0
328,665,17,52,22,Hybrid,1.0
328,687,24,52,22,Hybrid,1.0
328,699,18,52,22,Hybrid,1.0
328,724,1,52,22,Hybrid,1.0
328,772,39,52,22,Hybrid,1.0
328,788,10,52,22,Hybrid,1.0
328,815,32,52,22,Hybrid,1.0
328,825,49,52,22,Hybrid,1.0
328,839,8,52,22,Hybrid,1.0
328,852,7,52,22,Hybrid,1.0
328,918,12,52,22,Hybrid,1.0
328,924,28,52,22,Hybrid,1.0
328,930,2,52,22,Hybrid,1.0
328,970,27,52,22,Hybrid,1.0
328,982,51,52,22,Hybrid,1.0
331,9,33,61,16,Hybrid,0.0
331,26,41,61,16,Hybrid,0.0
331,45,54,61,16,Hybrid,0.0
331,53,19,61,16,Hybrid,0.0
331,60,31,61,16,Hybrid,0.0
331,77,49,61,16,Hybrid,0.0
331,81,16,61,16,Hybrid,0.0
331,85,7,61,16,Hybrid,0.0
331,116,36,61,16,Hybrid,0.0
331,144,35,61,16,Hybrid,0.0
331,156,42,61,16,Hybrid,0.0
331,177,28,61,16,Hybrid,0.0
331,186,51,61,16,Hybrid,0.0
331,200,13,61,16,Hybrid,0.0
331,237,46,61,16,Hybrid,0.0
331,289,47,61,16,Hybrid,0.0
331,317,21,61,16,Hybrid,0.0
331,347,29,61,16,Hybrid,0.0
331,349,18,61,16,Hybrid,0.0
331,359,20,61,16,Hybrid,0.0
331,387,48,61,16,Hybrid,0.0
331,414,30,61,16,Hybrid,0.0
331,419,22,61,16,Hybrid,0.0
331,426,61,61,16,Hybrid,0.0
331,433,23,61,16,Hybrid,0.0
331,451,14,61,16,Hybrid,0.0
331,484,25,61,16,Hybrid,0.0
331,494,12,61,16,Hybrid,0.0
331,498,17,61,16,Hybrid,0.0
331,499,43,61,16,Hybrid,0.0
331,516,32,61,16,Hybrid,0.0
331,538,39,61,16,Hybrid,0.0
331,607,59,61,16,Hybrid,0.0
331,613,1,61,16,Hybrid,0.0
331,635,34,61,16,Hybrid,0.0
331,669,26,61,16,Hybrid,0.0
331,673,27,61,16,Hybrid,0.0
331,688,2,61,16,Hybrid,0.0
331,700,55,61,16,Hybrid,0.0
331,701,52,61,16,Hybrid,0.0
331,702,3,61,16,Hybrid,0.0
331,709,4,61,16,Hybrid,0.0
331,716,58,61,16,Hybrid,0.0
331,722,11,61,16,Hybrid,0.0
331,736,57,61,16,Hybrid,0.0
331,743,53,61,16,Hybrid,0.0
331,746,37,61,16,Hybrid,0.0
331,755,10,61,16,Hybrid,0.0
331,763,9,61,16,Hybrid,0.0
331,781,38,61,16,Hybrid,0.0
331,807,60,61,16,Hybrid,0.0
331,836,8,61,16,Hybrid,0.0
331,840,45,61,16,Hybrid,0.0
331,851,56,61,16,Hybrid,0.0
331,852,6,61,16,Hybrid,0.0
331,855,40,61,16,Hybrid,0.0
331,865,24,61,16,Hybrid,0.0
331,869,5,61,16,Hybrid,0.0
331,919,44,61,16,Hybrid,0.0
331,951,15,61,16,Hybrid,0.0
331,978,50,61,16,Hybrid,0.0
333,20,20,36,12,Hybrid,1.0
333,72,33,36,12,Hybrid,1.0
333,87,7,36,12,Hybrid,1.0
333,99,21,36,12,Hybrid,1.0
333,159,10,36,12,Hybrid,1.0
333,232,32,36,12,Hybrid,1.0
333,254,12,36,12,Hybrid,1.0
333,282,11,36,12,Hybrid,1.0
333,288,17,36,12,Hybrid,1.0
333,339,4,36,12,Hybrid,1.0
333,384,24,36,12,Hybrid,1.0
333,460,31,36,12,Hybrid,1.0
333,480,14,36,12,Hybrid,1.0
333,488,28,36,12,Hybrid,1.0
333,493,13,36,12,Hybrid,1.0
333,505,3,36,12,Hybrid,1.0
333,536,1,36,12,Hybrid,1.0
333,552,15,36,12,Hybrid,1.0
333,556,27,36,12,Hybrid,1.0
333,564,36,36,12,Hybrid,1.0
333,570,5,36,12,Hybrid,1.0
333,605,2,36,12,Hybrid,1.0
333,623,22,36,12,Hybrid,1.0
333,650,34,36,12,Hybrid,1.0
333,692,23,36,12,Hybrid,1.0
333,704,25,36,12,Hybrid,1.0
333,730,18,36,12,Hybrid,1.0
333,731,26,36,12,Hybrid,1.0
333,743,8,36,12,Hybrid,1.0
333,747,30,36,12,Hybrid,1.0
333,753,16,36,12,Hybrid,1.0
333,801,6,36,12,Hybrid,1.0
333,856,9,36,12,Hybrid,1.0
333,894,19,36,12,Hybrid,1.0
333,911,35,36,12,Hybrid,1.0
333,979,29,36,12,Hybrid,1.0
335,29,4,19,11,Hybrid,1.0
335,83,17,19,11,Hybrid,1.0
335,84,16,19,11,Hybrid,1.0
335,103,5,19,11,Hybrid,1.0
335,140,1,19,11,Hybrid,1.0
335,256,3,19,11,Hybrid,1.0
335,356,2,19,11,Hybrid,1.0
335,388,14,19,11,Hybrid,1.0
335,438,13,19,11,Hybrid,1.0
335,484,18,19,11,Hybrid,1.0
335,619,6,19,11,Hybrid,1.0
335,624,7,19,11,Hybrid,1.0
335,638,10,19,11,Hybrid,1.0
335,817,12,19,11,Hybrid,1.0
335,852,9,19,11,Hybrid,1.0
335,861,15,19,11,Hybrid,1.0
335,955,19,19,11,Hybrid,1.0
335,966,8,19,11,Hybrid,1.0
335,979,11,19,11,Hybrid,1.0
337,5,3,27,13,Hybrid,0.0
337,11,7,27,13,Hybrid,0.0
337,60,26,27,13,Hybrid,0.0
337,80,21,27,13,Hybrid,0.0
337,83,12,27,13,Hybrid,0.0
337,144,5,27,13,Hybrid,0.0
337,152,9,27,13,Hybrid,0.0
337,242,24,27,13,Hybrid,0.0
337,293,4,27,13,Hybrid,0.0
337,352,22,27,13,Hybrid,0.0
337,354,1,27,13,Hybrid,0.0
337,411,27,27,13,Hybrid,0.0
337,413,23,27,13,Hybrid,0.0
337,458,16,27,13,Hybrid,0.0
337,467,25,27,13,Hybrid,0.0
337,478,10,27,13,Hybrid,0.0
337,488,13,27,13,Hybrid,0.0
337,510,20,27,13,Hybrid,0.0
337,523,6,27,13,Hybrid,0.0
337,544,8,27,13,Hybrid,0.0
337,663,15,27,13,Hybrid,0.0
337,676,17,27,13,Hybrid,0.0
337,742,18,27,13,Hybrid,0.0
337,749,11,27,13,Hybrid,0.0
337,820,14,27,13,Hybrid,0.0
337,914,19,27,13,Hybrid,0.0
337,989,2,27,13,Hybrid,0.0
341,11,15,31,21,Hybrid,1.0
341,46,11,31,21,Hybrid,1.0
341,108,3,31,21,Hybrid,1.0
341,151,4,31,21,Hybrid,1.0
341,152,18,31,21,Hybrid,1.0
341,194,9,31,21,Hybrid,1.0
341,214,13,31,21,Hybrid,1.0
341,243,5,31,21,Hybrid,1.0
341,303,10,31,21,Hybrid,1.0
341,306,1,31,21,Hybrid,1.0
341,358,31,31,21,Hybrid,1.0
341,370,19,31,21,Hybrid,1.0
341,390,30,31,21,Hybrid,1.0
341,391,23,31,21,Hybrid,1.0
341,436,25,31,21,Hybrid,1.0
341,439,29,31,21,Hybrid,1.0
341,458,26,31,21,Hybrid,1.0
341,472,6,31,21,Hybrid,1.0
341,523,22,31,21,Hybrid,1.0
341,542,12,31,21,Hybrid,1.0
341,557,2,31,21,Hybrid,1.0
341,591,16,31,21,Hybrid,1.0
341,630,24,31,21,Hybrid,1.0
341,649,20,31,21,Hybrid,1.0
341,672,21,31,21,Hybrid,1.0
341,738,27,31,21,Hybrid,1.0
341,751,7,31,21,Hybrid,1.0
341,807,8,31,21,Hybrid,1.0
341,840,14,31,21,Hybrid,1.0
341,922,28,31,21,Hybrid,1.0
341,927,17,31,21,Hybrid,1.0
345,27,22,23,12,Hybrid,1.0
345,39,12,23,12,Hybrid,1.0
345,63,4,23,12,Hybrid,1.0
345,81,14,23,12,Hybrid,1.0
345,134,23,23,12,Hybrid,1.0
345,144,15,23,12,Hybrid,1.0
345,237,9,23,12,Hybrid,1.0
345,242,16,23,12,Hybrid,1.0
345,253,6,23,12,Hybrid,1.0
345,427,3,23,12,Hybrid,1.0
345,471,11,23,12,Hybrid,1.0
345,501,18,23,12,Hybrid,1.0
345,582,5,23,12,Hybrid,1.0
345,665,8,23,12,Hybrid,1.0
345,697,20,23,12,Hybrid,1.0
345,724,19,23,12,Hybrid,1.0
345,766,7,23,12,Hybrid,1.0
345,793,2,23,12,Hybrid,1.0
345,880,13,23,12,Hybrid,1.0
345,898,17,23,12,Hybrid,1.0
345,959,10,23,12,Hybrid,1.0
345,964,1,23,12,Hybrid,1.0
345,992,21,23,12,Hybrid,1.0
347,6,16,52,17,Hybrid,0.0
347,46,29,52,17,Hybrid,0.0
347,57,30,52,17,Hybrid,0.0
347,58,13,52,17,Hybrid,0.0
347,62,14,52,17,Hybrid,0.0
347,95,1,52,17,Hybrid,0.0
347,105,34,52,17,Hybrid,0.0
347,147,45,52,17,Hybrid,0.0
347,161,46,52,17,Hybrid,0.0
347,169,33,52,17,Hybrid,0.0
347,184,17,52,17,Hybrid,0.0
347,241,18,52,17,Hybrid,0.0
347,256,7,52,17,Hybrid,0.0
347,329,49,52,17,Hybrid,0.0
347,337,32,52,17,Hybrid,0.0
347,385,28,52,17,Hybrid,0.0
347,394,37,52,17,Hybrid,0.0
347,399,24,52,17,Hybrid,0.0
347,410,12,52,17,Hybrid,0.0
347,424,39,52,17,Hybrid,0.0
347,426,38,52,17,Hybrid,0.0
347,451,2,52,17,Hybrid,0.0
347,457,27,52,17,Hybrid,0.0
347,471,20,52,17,Hybrid,0.0
347,474,44,52,17,Hybrid,0.0
347,502,43,52,17,Hybrid,0.0
347,538,48,52,17,Hybrid,0.0
347,539,11,52,17,Hybrid,0.0
347,553,4,52,17,Hybrid,0.0
347,591,6,52,17,Hybrid,0.0
347,607,40,52,17,Hybrid,0.0
347,626,51,52,17,Hybrid,0.0
347,630,5,52,17,Hybrid,0.0
347,634,35,52,17,Hybrid,0.0
347,645,21,52,17,Hybrid,0.0
347,671,26,52,17,Hybrid,0.0
347,673,52,52,17,Hybrid,0.0
347,680,3,52,17,Hybrid,0.0
347,705,36,52,17,Hybrid,0.0
347,746,19,52,17,Hybrid,0.0
347,816,22,52,17,Hybrid,0.0
347,842,8,52,17,Hybrid,0.0
347,868,15,52,17,Hybrid,0.0
347,872,23,52,17,Hybrid,0.0
347,876,31,52,17,Hybrid,0.0
347,878,25,52,17,Hybrid,0.0
347,898,10,52,17,Hybrid,0.0
347,917,41,52,17,Hybrid,0.0
347,923,50,52,17,Hybrid,0.0
347,924,42,52,17,Hybrid,0.0
347,928,9,52,17,Hybrid,0.0
347,970,47,52,17,Hybrid,0.0
348,6,20,48,25,Hybrid,0.0
348,20,43,48,25,Hybrid,0.0
348,29,22,48,25,Hybrid,0.0
348,46,19,48,25,Hybrid,0.0
348,61,2,48,25,Hybrid,0.0
348,112,31,48,25,Hybrid,0.0
348,123,35,48,25,Hybrid,0.0
348,149,25,48,25,Hybrid,0.0
348,152,4,48,25,Hybrid,0.0
348,170,10,48,25,Hybrid,0.0
348,188,28,48,25,Hybrid,0.0
348,197,48,48,25,Hybrid,0.0
348,228,16,48,25,Hybrid,0.0
348,233,29,48,25,Hybrid,0.0
348,259,11,48,25,Hybrid,0.0
348,265,41,48,25,Hybrid,0.0
348,270,32,48,25,Hybrid,0.0
348,408,8,48,25,Hybrid,0.0
348,420,15,48,25,Hybrid,0.0
348,421,37,48,25,Hybrid,0.0
348,431,45,48,25,Hybrid,0.0
348,494,14,48,25,Hybrid,0.0
348,502,26,48,25,Hybrid,0.0
348,533,36,48,25,Hybrid,0.0
348,546,44,48,25,Hybrid,0.0
348,549,17,48,25,Hybrid,0.0
348,578,18,48,25,Hybrid,0.0
348,593,7,48,25,Hybrid,0.0
348,620,33,48,25,Hybrid,0.0
348,639,23,48,25,Hybrid,0.0
348,643,39,48,25,Hybrid,0.0
348,650,5,48,25,Hybrid,0.0
348,664,46,48,25,Hybrid,0.0
348,715,38,48,25,Hybrid,0.0
348,720,12,48,25,Hybrid,0.0
348,722,3,48,25,Hybrid,0.0
348,759,34,48,25,Hybrid,0.0
348,768,27,48,25,Hybrid,0.0
348,790,6,48,25,Hybrid,0.0
348,811,30,48,25,Hybrid,0.0
348,819,21,48,25,Hybrid,0.0
348,829,9,48,25,Hybrid,0.0
348,852,47,48,25,Hybrid,0.0
348,885,1,48,25,Hybrid,0.0
348,887,13,48,25,Hybrid,0.0
348,894,24,48,25,Hybrid,0.0
348,970,42,48,25,Hybrid,0.0
348,997,40,48,25,Hybrid,0.0
353,1,34,44,19,Hybrid,1.0
353,16,20,44,19,Hybrid,1.0
353,69,44,44,19,Hybrid,1.0
353,138,39,44,19,Hybrid,1.0
353,144,29,44,19,Hybrid,1.0
353,172,40,44,19,Hybrid,1.0
353,204,11,44,19,Hybrid,1.0
353,231,10,44,19,Hybrid,1.0
353,250,5,44,19,Hybrid,1.0
353,276,43,44,19,Hybrid,1.0
353,278,6,44,19,Hybrid,1.0
353,309,28,44,19,Hybrid,1.0
353,347,8,44,19,Hybrid,1.0
353,354,18,44,19,Hybrid,1.0
353,368,9,44,19,Hybrid,1.0
353,371,30,44,19,Hybrid,1.0
353,403,23,44,19,Hybrid,1.0
353,411,24,44,19,Hybrid,1.0
353,436,17,44,19,Hybrid,1.0
353,455,12,44,19,Hybrid,1.0
353,456,1,44,19,Hybrid,1.0
353,464,22,44,19,Hybrid,1.0
353,510,4,44,19,Hybrid,1.0
353,541,26,44,19,Hybrid,1.0
353,555,38,44,19,Hybrid,1.0
353,575,15,44,19,Hybrid,1.0
353,603,21,44,19,Hybrid,1.0
353,604,33,44,19,Hybrid,1.0
353,619,37,44,19,Hybrid,1.0
353,708,16,44,19,Hybrid,1.0
353,712,2,44,19,Hybrid,1.0
353,724,7,44,19,Hybrid,1.0
353,725,36,44,19,Hybrid,1.0
353,734,35,44,19,Hybrid,1.0
353,772,14,44,19,Hybrid,1.0
353,775,32,44,19,Hybrid,1.0
353,780,42,44,19,Hybrid,1.0
353,781,31,44,19,Hybrid,1.0
353,786,19,44,19,Hybrid,1.0
353,793,27,44,19,Hybrid,1.0
353,831,3,44,19,Hybrid,1.0
353,832,41,44,19,Hybrid,1.0
353,964,25,44,19,Hybrid,1.0
353,999,13,44,19,Hybrid,1.0
356,12,25,26,10,Hybrid,1.0
356,93,22,26,10,Hybrid,1.0
356,138,9,26,10,Hybrid,1.0
356,149,24,26,10,Hybrid,1.0
356,216,8,26,10,Hybrid,1.0
356,242,18,26,10,Hybrid,1.0
356,245,15,26,10,Hybrid,1.0
356,303,12,26,10,Hybrid,1.0
356,333,23,26,10,Hybrid,1.0
356,348,14,26,10,Hybrid,1.0
356,388,13,26,10,Hybrid,1.0
356,410,20,26,10,Hybrid,1.0
356,425,4,26,10,Hybrid,1.0
356,533,5,26,10,Hybrid,1.0
356,564,7,26,10,Hybrid,1.0
356,570,3,26,10,Hybrid,1.0
356,573,1,26,10,Hybrid,1.0
356,656,6,26,10,Hybrid,1.0
